Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
15219642425,"Jul 24, 2025, 10:12:58 AM",Evening Run,Run,,1673,5.00,199.0,90,false,,,activities/16253234714.fit.gz,,,1673.0,1673.0,5004.6,3.434,2.991,3.4,164.0,11.7,15.3,3.0,0.0,,,80.0,75.0,199.0,183.0,,,324.0,,,90.0,,,,,,,,,,,,,0.0,,1.0,5010.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.991,0.0,,,,4200.0,0.0,,,,2.995,,,,,,,,,,,,""
15196161360,"Jul 22, 2025, 10:14:23 AM",Evening Run,Run,"350 × 4 hills
Fried after lap 2",1080,1.40,193.0,16,false,,,activities/16228153733.fit.gz,,,1080.0,351.0,1408.5,4.936,4.006,38.5,14.0,25.2,37.4,11.5,0.9,,,85.0,75.0,193.0,177.0,,,68.0,,,16.0,,,,,,,,,,,0.0,,0.0,,1.0,1590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.304,0.0,,,,908.0,0.0,,,,4.53,,,,,,,,,,,,""
15183985333,"Jul 21, 2025, 6:58:10 AM",Afternoon Workout,Workout,,3501,0,126.0,8,false,,,activities/16214875146.fit.gz,,,3501.0,3501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,126.0,104.0,,,228.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
15175102355,"Jul 20, 2025, 10:14:47 AM",Evening Run,Run,,1801,3.88,172.0,36,false,,,activities/16205061066.fit.gz,,,1801.0,1801.0,3886.4,3.32,2.158,45.7,105.0,25.3,37.8,6.3,0.1,,,80.0,73.0,172.0,156.0,,,266.0,,,36.0,,,,,,,,,,,,,0.0,,1.0,3954.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.158,1236.5,,,,4344.0,0.0,,,,2.196,,,,,,,,,,,,""
15161043124,"Jul 19, 2025, 2:30:10 AM",Morning Workout,Workout,,2942,0,143.0,8,false,,,activities/16189588197.fit.gz,,,2942.0,2942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,143.0,114.0,,,233.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
15153045680,"Jul 18, 2025, 9:09:04 AM",Afternoon Run,Run,,1804,3.59,165.0,24,false,,,activities/16180814076.fit.gz,,,1804.0,1804.0,3593.7,2.767,1.992,53.9,119.0,25.3,37.8,8.4,0.1,,,79.0,70.0,165.0,150.0,,,256.0,,,24.0,,,,,,,,,,,,,0.0,,1.0,3675.4,1752829184.0,1.0,32.0,33.5,22.7,0.58,1005.6,3.1,6.4,206.0,0.0,1752793472.0,1752837376.0,0.75,,,0.52,5.0,0.35,28456.0,3.0,,,,,0.0,1.992,117.5,,,,4194.0,,,,,2.037,,,,,,,,,,,,""
15095649148,"Jul 13, 2025, 12:13:25 AM",Morning Run,Run,,12206,21.00,195.0,404,false,,,activities/16117945498.fit.gz,,,12206.0,12006.0,21004.3,4.54,1.749,285.3,2532.0,-2.2,11.0,37.5,0.0,,,115.0,70.0,195.0,175.0,,,1858.0,,,404.0,,,,,,,,,,,,,0.0,,1.0,21824.2,1752364800.0,5.0,29.5,31.4,25.9,0.81,1006.8,1.1,2.8,138.0,0.4,1752356992.0,1752405376.0,0.625,,,0.75,5.0,0.99,17922.0,2.0,,,,,0.0,1.721,0.0,,,,27514.0,,,,,1.818,,,,,,,,,,,,""
15086334776,"Jul 12, 2025, 7:11:01 AM",Afternoon Workout,Workout,,4628,0,155.0,13,false,,,activities/16107720917.fit.gz,,,4628.0,4628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,155.0,118.0,,,390.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14989734720,"Jun 29, 2025, 8:54:30 AM",Afternoon Workout,Workout,,3490,0,141.0,8,false,,,activities/16001383848.fit.gz,,,3490.0,3490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,141.0,108.0,,,246.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14941371656,"Jun 28, 2025, 11:26:58 AM",Evening Walk,Walk,,2455,2.50,120.0,5,false,,,activities/15948260812.fit.gz,,,2455.0,2375.0,2508.9,1.56,1.056,31.0,141.0,17.4,37.7,13.7,0.0,,,77.0,51.0,120.0,105.0,,,150.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,1751108352.0,3.0,28.2,29.2,24.0,0.78,1008.6,3.0,6.3,191.0,1.3,1751065344.0,1751109248.0,0.125,,,0.52,5.0,0.99,18523.0,0.0,,,,,0.0,1.022,782.2,,,,4060.0,,,,,,,,,,,,,,,,,""
14931138715,"Jun 27, 2025, 11:01:26 AM",Evening Run,Run,,1081,3.01,197.0,33,false,,,activities/15937009806.fit.gz,,,1081.0,1081.0,3012.0,3.567,2.786,0.0,99.0,12.0,12.8,0.8,0.0,,,82.0,75.0,197.0,171.0,,,193.0,,,33.0,,,,,,,,,,,,,0.0,,1.0,3012.8,1751021952.0,3.0,29.8,31.1,24.3,0.72,1008.0,2.5,5.2,156.0,0.0,1750978944.0,1751022848.0,0.125,,,0.52,5.0,0.73,27576.0,0.0,,,,,0.0,2.786,0.0,,,,2692.0,,,,,2.787,,,,,,,,,,,,""
14928153024,"Jun 26, 2025, 2:00:02 AM",Morning Workout,Workout,"",3600,0,,,false,,,,,,3600.0,3600.0,0.0,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14911144216,"Jun 25, 2025, 11:43:01 AM",Evening Walk,Walk,"",3000,3.60,,,false,,,,,,3000.0,3000.0,3600.0,,1.2,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.2,0.0,,,,,,,,,,,,,,,,,,,,,""
14928151326,"Jun 24, 2025, 9:00:05 AM",Afternoon Swim,Swim,"",2400,600,,,false,,,,,,2400.0,2400.0,600.0,,0.25,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.25,0.0,,,,,,,,,,,,,,,,,,,,,""
14889294745,"Jun 23, 2025, 9:53:53 AM",Afternoon Run,Run,,1743,2.93,163.0,12,false,,,activities/15891655555.fit.gz,,,1743.0,1506.0,2932.1,2.63,1.947,43.8,55.0,18.3,37.7,14.9,0.6,,,79.0,70.0,163.0,143.0,,,192.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,3062.5,1750669184.0,3.0,30.8,31.3,23.7,0.66,1006.8,2.7,4.5,209.0,0.0,1750633216.0,1750677248.0,0.875,,,0.38,5.0,0.99,28943.0,2.0,,,,,0.0,1.682,1211.6,,,,3500.0,,,,,2.034,,,,,,,,,,,,""
14858833411,"Jun 20, 2025, 10:29:04 AM",Evening Run,Run,400 × 6,1338,2.56,208.0,28,false,,,activities/15858462155.fit.gz,,,1338.0,613.0,2560.9,6.5,4.178,32.1,46.0,13.6,20.6,5.0,0.1,,,91.0,75.0,208.0,183.0,,,123.0,,,28.0,,,,,,,,,,,0.0,,0.0,,1.0,2608.7,1750413568.0,3.0,29.8,30.8,24.0,0.71,1009.0,2.2,3.2,239.0,0.3,1750374016.0,1750417920.0,0.875,,,0.63,5.0,1.0,26174.0,1.0,,,,,0.0,1.914,0.0,,,,1512.0,,,,,4.256,,,,,,,,,,,,""
14847220834,"Jun 19, 2025, 7:19:40 AM",Afternoon Workout,Workout,,6454,0,146.0,16,false,,,activities/15845874706.fit.gz,,,6454.0,6454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,146.0,110.0,,,445.0,,,16.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14838154733,"Jun 18, 2025, 11:35:11 AM",Evening Walk,Walk,,1886,3.28,113.0,4,false,,,activities/15836058385.fit.gz,,,1886.0,1886.0,3282.0,11.964,1.74,42.1,1426.0,9.8,22.1,26.0,0.0,,,56.0,52.0,113.0,103.0,,,147.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.74,0.0,,,,3242.0,,,,,,,,,,,,,,,,,""
14834594786,"Jun 18, 2025, 1:58:12 AM",Morning Run,Run,,2412,4.72,165.0,22,false,,,activities/15832169020.fit.gz,,,2412.0,2383.0,4720.4,4.94,1.981,58.2,173.0,13.7,37.7,16.7,-0.1,,,110.0,68.0,165.0,147.0,,,320.0,,,22.0,,,,,,,,,,,,,0.0,,1.0,4863.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.957,1490.0,,,,5418.0,,,,,2.041,,,,,,,,,,,,""
14825450120,"Jun 17, 2025, 8:37:15 AM",Afternoon Run,Run,"",1800,4.00,,,false,,,,,,1800.0,1800.0,4000.0,,2.222,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.222,0.0,,,,,,,,,,,,,,,,,,,,,""
14816706757,"Jun 16, 2025, 11:56:47 AM",Evening Walk,Walk,,3089,4.69,113.0,6,false,,,activities/15812975985.fit.gz,,,3089.0,2918.0,4697.9,13.21,1.61,64.6,1430.0,9.7,24.1,48.7,0.0,,,61.0,51.0,113.0,100.0,,,209.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.521,191.6,,,,5056.0,,,,,,,,,,,,,,,,,""
14816706573,"Jun 15, 2025, 5:56:35 AM",Afternoon Workout,Workout,,2767,0,142.0,5,false,,,activities/15812975797.fit.gz,,,2767.0,2767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,142.0,99.0,,,169.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14816706576,"Jun 14, 2025, 4:32:57 AM",Lunch Workout,Workout,,3510,0,114.0,5,false,,,activities/15812975809.fit.gz,,,3510.0,3510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,114.0,87.0,,,152.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14816702273,"Jun 13, 2025, 1:20:40 AM",Morning Walk,Walk,,1551,1.76,134.0,3,false,,,activities/15812971144.fit.gz,,,1551.0,1426.0,1768.0,2.95,1.24,31.6,49.0,20.8,38.9,19.1,0.9,,,59.0,53.0,134.0,109.0,,,108.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.14,0.0,,,,2458.0,,,,,,,,,,,,,,,,,""
14774416510,"Jun 12, 2025, 8:23:52 AM",Afternoon Run,Run,,1503,2.84,159.0,21,false,,,activities/15767115387.fit.gz,,,1503.0,1503.0,2840.0,3.183,1.89,21.8,75.0,25.9,38.0,6.1,0.0,,,79.0,72.0,159.0,141.0,,0.0,190.0,,,21.0,,,,,,,,,,,,,0.0,,1.0,2875.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.89,1465.9,,,,3606.0,,,,,1.913,,,,,,,,,,,,""
14774413255,"Jun 11, 2025, 11:25:51 AM",Evening Walk,Walk,,1443,1.89,105.0,3,false,,,activities/15767111851.fit.gz,,,1443.0,1443.0,1892.0,1.4,1.311,0.0,0.0,0.0,0.0,0.0,0.0,,,60.0,55.0,105.0,93.0,,0.0,120.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.311,0.0,,,,2666.0,,,,,,,,,,,,,,,,,""
14719564289,"Jun 5, 2025, 7:26:39 AM",Afternoon Workout,Workout,,2829,0,146.0,10,false,,,activities/15707845388.fit.gz,,,2829.0,2829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,146.0,116.0,,,239.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14693573871,"Jun 4, 2025, 12:09:14 PM",Base,Run,,1503,2.91,161.0,25,false,,,activities/15679861233.fit.gz,,,1503.0,1503.0,2916.7,3.32,1.941,18.9,124.0,7.1,23.7,6.0,-0.1,,,79.0,75.0,161.0,144.0,,,194.0,,,25.0,,,,,,,,,,,,,0.0,,1.0,2939.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.941,173.5,,,,3758.0,,,,,1.956,,,,,,,,,,,,""
14693573881,"Jun 4, 2025, 5:51:55 AM",Afternoon Workout,Workout,,3621,0,141.0,10,false,,,activities/15679861188.fit.gz,,,3621.0,3621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,141.0,104.0,,,234.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14693573874,"Jun 4, 2025, 1:26:55 AM",Morning Walk,Walk,,1635,1.81,140.0,5,false,,,activities/15679861195.fit.gz,,,1635.0,1484.0,1810.5,1.877,1.22,32.9,55.0,19.8,38.9,10.3,1.0,,,108.0,53.0,140.0,121.0,,,123.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.107,0.0,,,,2570.0,,,,,,,,,,,,,,,,,""
14682911816,"Jun 3, 2025, 12:33:22 PM",Night run,Run,+5 pull ups per lap,1553,2.62,163.0,29,false,,,activities/15668436045.fit.gz,,,1553.0,1465.0,2625.0,2.517,1.792,0.0,84.0,35.4,37.7,4.6,0.0,,,79.0,74.0,163.0,148.0,,,223.0,,,29.0,,,,,,,,,,,0.0,,0.0,,1.0,2642.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.69,2625.0,,,,3664.0,,,,,1.804,,,,,,,,,,,,""
14671302019,"Jun 2, 2025, 10:30:50 AM",Evening Walk,Walk,"",2700,4.00,,,false,,,,,,2700.0,2700.0,4000.0,,1.481,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.481,0.0,,,,,,,,,,,,,,,,,,,,,""
14662214578,"Jun 1, 2025, 8:12:26 AM",Afternoon Workout,Workout,,3947,0,134.0,10,false,,,activities/15646146394.fit.gz,,,3947.0,3947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,134.0,102.0,,,254.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14662208069,"May 31, 2025, 8:20:35 AM",Afternoon Workout,Workout,,3432,0,133.0,9,false,,,activities/15646139419.fit.gz,,,3432.0,3432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,133.0,103.0,,,222.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14640255223,"May 30, 2025, 9:56:17 AM",老了,Run,"",967,3.01,197.0,55,false,,,activities/15622512151.fit.gz,,,967.0,967.0,3010.6,5.114,3.113,13.8,147.0,8.1,16.0,4.9,0.0,,,81.0,74.0,197.0,178.0,,,184.0,,,55.0,,,,,,,,,,,0.0,,0.0,,1.0,3029.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.113,0.0,,,,2398.0,,,,,3.133,,,,,,,,,,,,""
14640255234,"May 30, 2025, 1:36:29 AM",Morning Walk,Walk,,1642,1.80,129.0,4,false,,,activities/15622512214.fit.gz,,,1642.0,1441.0,1802.3,2.583,1.251,33.0,65.0,19.5,38.9,12.0,1.0,,,75.0,53.0,129.0,113.0,,,108.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.098,0.0,,,,2504.0,,,,,,,,,,,,,,,,,""
14629579523,"May 29, 2025, 9:48:15 AM",Afternoon Run,Run,,1501,2.71,164.0,29,false,,,activities/15611046154.fit.gz,,,1501.0,1429.0,2715.9,2.68,1.901,22.1,77.0,13.0,37.7,7.5,-0.9,,,120.0,76.0,164.0,148.0,,,214.0,,,29.0,,,,,,,,,,,,,0.0,,1.0,2728.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.809,813.1,,,,3708.0,,,,,1.91,,,,,,,,,,,,""
14619795998,"May 27, 2025, 5:32:15 AM",Afternoon Workout,Workout,,3198,0,131.0,8,false,,,activities/15600560290.fit.gz,,,3198.0,3198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,131.0,101.0,,,199.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14588715573,"May 24, 2025, 1:12:28 PM",Night Workout,Workout,,2733,0,135.0,8,false,,,activities/15567095782.fit.gz,,,2733.0,2733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,135.0,112.0,,,214.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14588714708,"May 21, 2025, 8:22:12 AM",Afternoon Workout,Workout,,5248,0,136.0,14,false,,,activities/15567095122.fit.gz,,,5248.0,5248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,136.0,105.0,,,341.0,,,14.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14588707624,"May 21, 2025, 1:18:42 AM",Morning Walk,Walk,,1487,1.77,140.0,5,false,,,activities/15567087716.fit.gz,,,1487.0,1325.0,1774.6,3.15,1.339,32.1,67.0,19.9,38.9,13.2,1.0,,,65.0,54.0,140.0,121.0,,,108.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.193,0.0,,,,2358.0,,,,,,,,,,,,,,,,,""
14539006493,"May 20, 2025, 11:11:57 AM",Evening Walk,Walk,,3562,5.34,109.0,8,false,,,activities/15513669146.fit.gz,,,3562.0,3562.0,5347.0,13.544,1.501,84.5,1345.0,5.4,25.5,32.4,-0.1,,,56.0,50.0,109.0,96.0,,,261.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.501,0.0,,,,5842.0,,,,,,,,,,,,,,,,,""
14535045505,"May 20, 2025, 1:02:34 AM",Morning Run,Run,,2711,5.14,168.0,60,false,,,activities/15509396031.fit.gz,,,2711.0,2642.0,5144.4,4.063,1.947,26.8,160.0,9.6,37.4,14.4,0.4,,,81.0,72.0,168.0,151.0,,,368.0,,,60.0,,,,,,,,,,,,,0.0,,1.0,5241.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.898,360.0,,,,6278.0,,,,,1.984,,,,,,,,,,,,""
14527392073,"May 19, 2025, 10:05:24 AM",Evening Walk,Walk,,2713,2.90,110.0,4,false,,,activities/15501368524.fit.gz,,,2713.0,1871.0,2908.8,11.387,1.555,41.3,599.0,9.8,20.4,23.5,0.0,,,58.0,53.0,110.0,97.0,,,128.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.072,0.0,,,,3204.0,,,,,,,,,,,,,,,,,""
14524099276,"May 18, 2025, 11:08:54 AM",Evening Walk,Walk,,1371,1.58,106.0,3,false,,,activities/15497181887.fit.gz,,,1371.0,1371.0,1579.8,2.013,1.152,7.2,127.0,8.1,15.9,6.8,0.1,,,57.0,53.0,106.0,98.0,,,83.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.152,0.0,,,,2374.0,,,,,,,,,,,,,,,,,""
14524099299,"May 18, 2025, 2:38:55 AM",Morning Workout,Workout,,3496,0,131.0,8,false,,,activities/15497181894.fit.gz,,,3496.0,3496.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,131.0,97.0,,,201.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14506448277,"May 17, 2025, 9:54:39 AM",Afternoon Walk,Walk,,1202,1.47,123.0,3,false,,,activities/15477327419.fit.gz,,,1202.0,1202.0,1478.2,5.283,1.23,7.0,169.0,6.5,14.2,13.1,0.2,,,56.0,52.0,123.0,112.0,,,88.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.23,0.0,,,,2046.0,,,,,,,,,,,,,,,,,""
14506448490,"May 17, 2025, 8:50:07 AM",Afternoon Workout,Workout,,3789,0,137.0,10,false,,,activities/15477327592.fit.gz,,,3789.0,3789.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,137.0,106.0,,,226.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14506444877,"May 16, 2025, 9:47:08 AM",Afternoon Run,Run,,1505,2.67,159.0,20,false,,,activities/15477323739.fit.gz,,,1505.0,1427.0,2674.5,3.2,1.874,37.9,104.0,17.8,37.7,15.9,0.0,,,119.0,70.0,159.0,142.0,,,192.0,,,20.0,,,,,,,,,,,,,0.0,,1.0,2777.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.777,890.6,,,,3334.0,,,,,1.946,,,,,,,,,,,,""
14488081133,"May 15, 2025, 10:38:21 AM",Evening Run,Run,,1946,5.07,194.0,109,false,,,activities/15457521617.fit.gz,,,1946.0,1946.0,5074.3,3.72,2.608,0.0,255.0,12.0,12.8,1.0,0.0,,,79.0,76.0,194.0,176.0,,,351.0,,,109.0,,,,,,,,,,,,,0.0,,1.0,5076.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.608,0.0,,,,4926.0,,,,,2.609,,,,,,,,,,,,""
14477382128,"May 14, 2025, 11:09:19 AM",Evening Walk,Walk,,1680,2.59,116.0,4,false,,,activities/15446156513.fit.gz,,,1680.0,1680.0,2589.3,9.892,1.541,31.8,849.0,10.4,22.0,50.0,-0.1,,,60.0,55.0,116.0,103.0,,,133.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.541,0.0,,,,3078.0,,,,,,,,,,,,,,,,,""
14465925017,"May 13, 2025, 11:10:54 AM",Evening Walk,Walk,,2701,3.83,112.0,7,false,,,activities/15434056767.fit.gz,,,2701.0,2701.0,3837.3,2.487,1.421,17.7,271.0,7.9,15.9,7.7,0.0,,,64.0,55.0,112.0,101.0,,,194.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.421,0.0,,,,5026.0,,,,,,,,,,,,,,,,,""
14465141428,"May 13, 2025, 2:56:05 AM",Morning Workout,Workout,,3561,0,126.0,8,false,,,activities/15433235939.fit.gz,,,3561.0,3561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,126.0,96.0,,,198.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14453331439,"May 12, 2025, 6:10:02 AM",Afternoon Workout,Workout,,4129,0,143.0,11,false,,,activities/15420745296.fit.gz,,,4129.0,4129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,143.0,103.0,,,256.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14453329953,"May 12, 2025, 2:16:48 AM",Morning Walk,Walk,,1244,1.24,143.0,4,false,,,activities/15420743679.fit.gz,,,1244.0,1074.0,1245.9,3.467,1.16,22.9,51.0,19.8,38.4,17.1,1.3,,,63.0,51.0,143.0,119.0,,,89.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.002,0.0,,,,1812.0,,,,,,,,,,,,,,,,,""
14453329471,"May 11, 2025, 12:49:39 PM",Evening Walk,Walk,,3126,4.71,111.0,7,false,,,activities/15420743133.fit.gz,,,3126.0,3067.0,4714.5,14.01,1.537,75.1,1329.0,5.2,22.9,50.0,0.0,,,59.0,53.0,111.0,97.0,,,223.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.508,0.0,,,,5340.0,,,,,,,,,,,,,,,,,""
